username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
Alejand21896370;bueno coronavirus ya esta ya jodiste un rato ahora andate de una vez;2020-05-08 23:42:01+00:00;Anuncio_5;Rosario, Argentina;08-05-20;Negativo
Alejandro199798;y recordemos que se han inventado miles de muerte por corona virus a cualquier persona que se haya muerto por causas naturales al punto en que la familias tienen que lucharla para que al menos les den el cuerpo;2020-08-14 18:38:28+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Negativo
alejandroalmada;cada vez que veo un afiche pienso gracias corona virus;2020-08-14 15:33:49+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AlejandroKafka;sebrelli y fernando iglesias con covid 19 pobre coronavirus;2020-08-14 12:09:17+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AlejandroMRodri;macri y el corona virusno se muere masno se muere masy los globoludos de fondosi se puede si se puede;2020-05-23 01:26:13+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;Positivo
alejandrovichok;seguimos en el frente de batalla contra las necesidades y el coronavirus alimentos y medicamentos a vecinos de dr cocca y alto los filtros lacalera bancodemedicamentos tus donaciones lo hacen posible gracias por ayudarmeaayudar;2020-05-23 17:39:44+00:00;Anuncio_6;Cordoba, Argentina;23-05-20;Positivo
alejo_rules;por mas messista que puedo tengo que ser necio para no darme cuenta que hoy el bayern es el favorito y tiene con que hacerle mucho dano a los cules messi coronavirus ucl bayernmunich fcbarcelona;2020-08-14 12:47:33+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
aleridolfi;coronavirus en rosario que se hizo en la tercera ciudad mas grande del pais para aplanar la curva de contagios por mauroaguilar3;2020-05-23 03:18:38+00:00;Anuncio_6;Rosario, Argentina;23-05-20;Neutral
alerizk;coronavirus en argentina octagesimo dia sin test fin del comunicado tuve que googlear octogesimo;2020-06-04 19:09:49+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;Neutral
AlertasTransito;fernandez se habilitan los deportes individuales sin tercer tiempo cuarentena coronavirus;2020-08-14 16:53:53+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AlertasTransito;fernandez nivel de ocupacion uti caba 75 amba 68 gba 64 se mantiene la cuarentena hasta 30 de agosto coronavirus cuarentenaestricta;2020-08-14 16:51:30+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AlertasTransito;fernandez confio en que tengamos la vacuna durante el primer trimestre del ano que viene coronavirus vacunaoxford;2020-08-14 16:32:22+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
ALETEMP;en eeuu tambien estan poniendo presos en domiciliaria por esta cositano se si te enterastecoronavirus es una precaucion para que no se contagien tanto digo porque para uds trump es peronista cuando les conviene capaz que en esta tambien;2020-07-31 01:29:31+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Positivo
alex_ter;coronavirus covid19 miedo paranoias no pero si responsabilidad respeto limpieza y distancia social;2020-08-14 20:50:42+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AlexisBoujon;quienes piden que cfkargentina diga algo o hable sobre la situacion del coronavirus son quienes tuvieron de presidente a alguien que cuando hablo dijo que es mas peligroso que el populismo pero bueno vayan al psicologo por zoom y traten su obsesion;2020-05-23 12:34:23+00:00;Anuncio_6;Cordoba, Argentina;23-05-20;Positivo
alexxvidal1;a alguno mas le paso que cuando habla kicillof le da verguenza ajena cuarentena argentina coronavirus;2020-07-17 17:08:20+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;Negativo
AleZac2018;nooo mandemosle al chanta del gordo ese sindicalista biro y le soluciona todo con 3o4 paros salvajes y corta alguna avenida en bonn o en berlin digamos y ya esta mira aca como aa no tiene ningun problema coronavirus what is this joderrr;2020-05-08 01:14:46+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;Positivo
alfathe;la vacuna rusa contra el coronavirus la nota que cuenta su historia y se prohibio en occidente la guerra de las vacunas a traves de pagina12;2020-08-14 21:38:07+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
alfathe;cristina kirchner con las elecciones en bolivia y la vacuna del coronavirus sobre la mesa reunion con los representantes del frente de todos en el parlasur a traves de pagina12;2020-08-14 12:26:50+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
alfrediu;estan metiendo en muertes por coronavirus a gente que se muere de otras cosas ya es cualquier cosa esto;2020-06-26 16:05:34+00:00;Anuncio_8;Cordoba, Argentina;26-06-20;Negativo
alfrediu;que fue mas terrible la influenza en 201818 o el coronavirus este ano;2020-06-26 04:18:11+00:00;Anuncio_8;Cordoba, Argentina;26-06-20;Negativo
alfreroude;aquellos que fallecen de coronavirus lo hacen antes de lo que les deberia haber tocado cito a un estudio de estados unidos sin la menor idea de la cita del estudio de la revista o universidad que lo publico posta que este chabon es un intelectual;2020-07-31 23:14:18+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Positivo
AlidaFerreyraU;feria judicial extraordinaria significa poder judicial casi paralizado los abogados queremos trabajar los ciudadanos merecen un servicio publico de justicia coronavirus abogados justiciacerrada feriajudicial;2020-05-23 04:30:31+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;Negativo
AlidaFerreyraU;el poder judicial es el unico sector de la sociedad que no ha compartido esfuerzo con el resto de la poblacion manteniendo sus sueldos privilegios y prebendas intactos en esta cuarentena global por coronavirus coronavirus poderjudicial sindicalistasimpunes;2020-05-23 04:27:09+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;Negativo
AlidaFerreyraU;dijo el jujeno morales agradezco al gringo schiaretti que nos esta mandando cuatro terapistas tienen exodo de medicos profesionales porque les pagan salarios de miseria todas las provincias covid19 coronavirus medicosprecarizados;2020-07-17 18:45:37+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;Negativo
AlidaFerreyraU;la caba esta mejor larreta defende y hace uso de tus facultades y atribuciones coronavirus cuarentenaeterna;2020-08-14 17:02:02+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
AlidaFerreyraU;yo les pido que acompanen estos meses que quedan af meses coronavirus cuarentenaeterna;2020-08-14 16:56:09+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
AlidaFerreyraU;nadie le dijo que dos cuadros con colores y rayitas traen la misma info filminas coronavirus cuarentenaeterna;2020-08-14 16:47:50+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
alitan_cabj;re podrido la concha de tu madre coronavirus;2020-08-14 16:55:43+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
almacacher;me deprime el coronavirus despues me acuerdo que en el 2021 calle y poche van a sacar su musica y se me pasa;2020-08-14 23:59:29+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AlmaNiicole;como amo mis vecinos si no los mata el coronavirus se matan a tiros;2020-08-14 21:46:20+00:00;Anuncio_11;Paraná, Argentina;14-08-20;Neutral
AlmaNiicole;incendios forestales coronavirus y ahora anabelle se escapa ya esta es el fin del mundo;2020-08-14 18:00:15+00:00;Anuncio_11;Paraná, Argentina;14-08-20;Neutral
Alrevesinfo;a traves de la campana graciasmacri un grupo de trolls de juntos por el cambio intento atribuirse el merito de la produccion argentina de la vacuna contra el coronavirus pero fueron desmentidos por la empresa que la fabricara a traves de alrevesinfo;2020-08-14 22:21:15+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Positivo
AM750;coronavirus en argentina se registraron 6365 nuevos contagios y 165 muertos en las ultimas 24 horas el total casos en el pais es de 282437 y el porcentaje de camas de terapia intensiva ocupadas en el territorio nacional es del 589;2020-08-14 23:15:17+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AM750;el nivel de irresponsabilidad de los medios opositores con la cuarentena es enorme el filosofo y asesor forsterricardo charlo con carusopablo luego de los anuncios presidenciales sobre la extension de las medidas de aislamiento por el coronavirus;2020-08-14 20:22:45+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AM750;nosotros nunca restringimos libertades cuidamos la salud de la gente el presidente alberto fernandez anuncio como continua la cuarentena como medida de prevencion del coronavirus que seguira sin modificaciones hasta el 30 de agosto;2020-08-14 17:47:59+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AM750;el primer medico argentino en aplicarse la vacuna de pfizer no tuvo reacciones adversas se trata del cirujano cardiovascular rodrigo salemi que recibio una dosis de prueba de la vacuna contra el coronavirus que se lleva adelante en el hospital militar;2020-08-14 17:45:24+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
ambanoticias;reporte del viernes 148 6365 casos nuevos 282437 casos totales en el pais 165 personas fallecieron 5527 muertes en total hoy hubo 6751 pacientes dados de alta 199005 en total camas uti 1718 test al dia 930097 test coronavirus covid19 amba reporte;2020-08-14 23:54:37+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AmbitoI;lecciones de la pandemia hoy viernes 14 de agosto a las 2100 horas hora argentinaa traves de zoom y facebook live de bicentenario peru inscripciones en bicentenarioperu catedrabicentenario coronavirus;2020-08-14 21:49:52+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
ameijide;la nacion airbnb y la crisis del coronavirus tardamos 12 anos en construir la empresa y perdimos casi todo en cuestion de semanas;2020-06-26 17:02:52+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;Negativo
america_tucuman;covid19 tucuman ya llego a los 50o casos por coronavirus;2020-08-14 11:30:27+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;Neutral
AmericaTV;kicillofok en la provincia de buenos aires tenemos el gba muy comprometido particularmente 35 municipios donde hay mucha circulacion cuarentena coronavirus axelkicillof buenosaires;2020-08-14 18:11:11+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;horaciorlarreta con el operativo detectar ya estamos en 32 barrios hoy 1 de cada 4 casos surge de la deteccion que estamos haciendo al ir casa por casa cuarentena coronavirus horaciorodriguezlarreta;2020-08-14 18:01:41+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;alferdez hemos resuelto que vamos a mantener la cuarentena que hoy tenemos con algunas correcciones hasta el 30 de agosto y hemos acordado con los gobernadores que en las zonas rojas que vimos vamos a volver a la fase 1 cuarentena coronavirus albertofernandez;2020-08-14 17:38:50+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;alferdez tenemos que entender que el problema ya no es el amba el problema se ha diseminado en todo el pais y por lo tanto tenemos que potenciar todos los cuidados y depende de ustedes cuarentena coronavirus albertofernandez;2020-08-14 17:23:44+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;alferdez el plan esta funcionando pero el riesgo de que nos relajemos y pensemos que esto ha pasado es lo peor que nos puede pasar el virus esta circula entre nosotros y se ha expandido en muchos lugares del pais cuarentena coronavirus albertofernandez;2020-08-14 16:55:00+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;alferdez los primeros meses del ano entrante podremos contar con la vacuna y eso nos va a despejar todas las incertidumbres que hoy tenemos pero el problema lo tenemos esta presente y en muchos lugares el riesgo aumenta cuarentena coronavirus;2020-08-14 16:42:03+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;coronavirus alarma en espana por rebrote de casos pello moriones periodista desde cadiz preocupa que aumenten los casos y agrego el uso de mascarilla es obligatorio cuando nos movemos en la playa cc bdaprograma lajeantonio luduenambelen;2020-08-14 14:03:05+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmericaTV;coronavirus cristianritondo diputado nacional pro me entere por este programa lo que pasa con la carga de fallecidos de covid19 cc animalesoficial luisnovaresio;2020-08-14 03:02:21+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Positivo
AmgMaronay76;basta de mentirle a la gente con coronavirus y la cuarentena la gente no banca mas se esta cagando de hambre papa veamos la realidad;2020-07-31 17:08:12+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Negativo
AmigoDelMercado;coronavirus la aprobacion de bolsonaro sube y es la mas alta de su mandato a traves de lanacion como le va a arder al alverso;2020-08-14 14:45:39+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
anaclromero;estamos capacitadas para enfrentar esta crisis los paises liderados por mujeres se cuentan entre los que mejor respondieron a la crisis del coronavirus en serio no tenemos nada que aportar es sinnosotras;2020-07-17 23:31:52+00:00;Anuncio_9;Comodoro Rivadavia, Argentina;17-07-20;Neutral
anaelenafranco;ojo con el dengue q es peor que el coronavirus en muchos casos se pueden morir;2020-05-08 15:52:22+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;Neutral
Anagarciafalco;la esperanza es que la ciencia acabe con el corona virus y si kichi es una obviedad lo suyo;2020-08-14 17:11:54+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;Neutral
analisisparana;coronavirus se confirmaron 165 muertes y 6365 nuevos contagios en las ultimas 24 horas;2020-08-14 23:13:41+00:00;Anuncio_11;Paraná, Argentina;14-08-20;Neutral
Andaluz28301962;es una adiccion que se pelee con algun pais si no no es feliz de argentina y el coronavirus de planes nada el 16 08 seguro nos comunica alguno tranquilos todos y vayan sacando el arbolito de navidad chiste;2020-07-31 18:41:23+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Negativo
Andaluz28301962;oscar martinez tienes razonhabiendo tanto para hacer y elaborar trabajo pues el coronavirus y la cuarentena se llevo la vida de muchos y el trabajo de muchos maspero a ahora se le ocurre a la sra mandar hacer la reforma pero ya sabemos para que es no somos idiotas;2020-07-31 00:46:20+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;Negativo
andonigarcia88;desaparecio de donde estaba en un museo supuestamente se escapo por que el cura que iba a bendecir todos los meses no fue por el coronavirus;2020-08-14 18:08:30+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;Neutral
AndorraNorma;se registraron otras 66 muertes por coronavirus en el pais;2020-08-14 16:55:03+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
Andreapitter;me esta volviendo la paranoia con el coronavirus;2020-08-14 17:37:07+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Negativo
AndreRiveeros;quiero que llegue el dia en que no escuche mas la palabra coronavirus;2020-08-14 01:46:06+00:00;Anuncio_11;San Juan, Argentina;14-08-20;Neutral
andres_1538;a mi me suena a que lo de su corona virus era un falso positivo;2020-08-14 14:23:49+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
Andres_Jeremias;primer caso de coronavirus confirmado en san rafael desde el comienzo de la pandemia a cuidarse siempre preocupado por los viejos ojala quede ahi la paciente se encuentra internada en el hospital schestakow;2020-08-14 03:14:00+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;Neutral
AndresCalabrese;coronavirus la proxima semana va a estar lluviosa coronavirus subio el dolar voy bien por ahi;2020-08-14 21:51:11+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
AndresEGuz;ipj nunca paramos coronavirus para la reactivacion economica en esta nueva normalidad las personas juridicas son muy importantes gracias al alto avance digital de la institucion pudimos seguir con teletrabajo y evolucionando asi nos promueve giordanoosvaldo;2020-05-08 16:37:22+00:00;Anuncio_5;Cordoba, Argentina;08-05-20;Positivo
AndresHuman;no quiero tener hijos pero si quisiera le pondria de nombre coronavirus;2020-05-23 19:42:35+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;Neutral
Andresuli400;tendria que hacerme una remerita que diga no es coronavirus senora tengo alergia al cambio de clima noma;2020-08-14 05:25:42+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;Neutral
angeles_vitelli;hacen 20deg yo muero de frio que onda coronavirus;2020-08-14 18:16:16+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;Neutral
angelicarbp;la naturaleza esta reaccionando por eso aparecio el coronavirus porque esta maldad absoluta del ser humano contra la madre naturaleza ella se vengara cada dia que pase el 2021 sera peor que el 2020 hasta q aprendan a cuidar la vida den marcha atras horaciorlarreta;2020-07-17 00:13:11+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;Positivo
angelicarbp;ojala el coronavirus haga justicia con todos los que votan esta ley y con las idiotas que quieren matar a sus hijos ni los animales hacen esto veo animal planet y me saco el sombrero ante la naturaleza son un asco horaciorlarreta;2020-07-17 00:09:47+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;Positivo
