username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
nati_felicetti1;la madre de mi novio no queria que mi novio venga a verme yo pasandolo a buscar con el auto para que no sea problema igual no lo hice por el coronavirus y ahora la mismisima senora imbecil se va a ir a una plaza a tomar mates dios no puedo ni dos segundos mas;2020-03-19 21:36:12+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Madrid1927;perdon hay algun pobre con coronavirus;2020-03-19 21:31:13+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
lezcanowalter;cual te parece la forma mas posible de que de agarres coronavirus;2020-03-19 21:30:59+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
danielaluucia;tengo una plantita con forma de coronavirus;2020-03-19 21:29:44+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
macktoubie;seran cosas mias pero no veo al papa o nadie de la iglesia en una participacion activa contra el coronavirus incluso en italia podrian ayudar ya sea con dinero medicamentos o alimentosque se yopero nono dice practicamente nadaotra decepcion mas;2020-03-19 21:28:02+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
sebaizu17;paso el coronavirus y me grito sali de ahi;2020-03-19 21:27:45+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
ramirezlizi_;lo q no entienden es que el problema no es el virus en sies q no hay recursos y herramiemtas para atender a todos los posibles infectados si esto se extiendecapaz no se mueran de corona virus pero si los hospitales colapsan y no les pueden dar los cuidadosse van a morir igual;2020-03-19 21:27:16+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
PortuariosSupa;cuidarnos cuidarte depende de todos este es nuestro aporte a la prevencion de la propagacion de esta pandemia coronavirus;2020-03-19 21:26:39+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
PortuariosSupa;en cuanto al trafico maritimo y las actividades portuarias y atento al dinamismo de las normas protocolos y recomendaciones que diversos organismos nacionales y puertos van emitiendo procedemos a comunicar que en la interpretacion de todas ellas coronavirus;2020-03-19 21:26:36+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
PortuariosSupa;comunicado siendo diversas las disposiciones referidas a la operatividad portuaria y a los efectos de establecer los recaudos recomendados por la opsoms y el gobierno nacional con el fin de mitigar la propagacion e impacto sanitario del coronavirus abrimos hilo con info;2020-03-19 21:26:32+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Kris_Rabaglia;ahora con toda esta verga gruesa y venosa del coronavirus estoy viendo mas noticieros y no pude dejar de notar lo elitista que son pero no safa un canal;2020-03-19 21:26:29+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
pikalu7;adivinen que pais no tenia coronavirus y ahora si;2020-03-19 21:26:01+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
incucaioficial;dadas las situaciones actuales de publico conocimiento con respecto al nuevo coronavirus covid19 les comunicamos a todos los pacientes trasplantados y en lista de espera que no vamos a atender mas personalmente en el incucai;2020-03-19 21:25:57+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
ceisegura;seamos responsables y solidarios cumplamos con todas las medidas de aislamiento social e higiene que dispuso el gobierno nacional y el msalnacion al coronavirus lo frenamos entre todos y todas yomequedoencasa quedateencasa argentinaunida somosresponsables;2020-03-19 21:21:09+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
brigitte_torres;si te quiere te regala alcohol en gel amor en tiempos de coronavirus;2020-03-19 21:21:05+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
dianadeglauy;nombre corona apellido virus profesion lider de la revolucion contra el capitalismo el coronavirus nos puso en jaque;2020-03-19 21:20:23+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
santtiagoperez;a mis hijos les voy a contar que en la epoca de coronavirus habia gente que preferia ir a comprar un cartucho e infectarse antes de quedarse en su casa y sano la puta que los re mil pario;2020-03-19 21:16:47+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
lucasalvarezfab;no espero a que lo mate el coronavirus se tiro enfrente del subte en la linea c;2020-03-19 21:16:46+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
nachogiron;la plaza de mayo y la casa rosada dia laboral de marzo de 2020 algun dia le contaremos a nuestra descendencia lo que fue el coronavirus en plaza de mayo;2020-03-19 21:16:29+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
AgusGuevara87;ahora si nada mas lindo que viajar sola volveracasa coronavirus;2020-03-19 21:15:07+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
nataliafierro;cuarentenacoronavirus cuarentena aislamiento coronavirus covid19 argentina quedateencasa en flores distrito federal argentina;2020-03-19 21:14:52+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
juanpity_;seria ideal tirar una bomba ahi para combatir esa peste y de paso eliminar al coronavirus;2020-03-19 21:12:54+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
AlberdianoArg;si le haces el test solo a los que reportan sintomas graves y claros de coronavirus por falta de reactivos estas dejando afuera de la estadistica a los que cursan la enfermedad con sintomas leves y al dejar afuera a este grupo la ratio de mortalidad es mas alta de lo que deberia;2020-03-19 21:12:46+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Victoria_Vega9;se va agarrar cualquier peste menos el coronavirus con esta sucia xd;2020-03-19 21:12:38+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
lourdesfionna;papi soy mas toxica que el coronavirus;2020-03-19 21:11:08+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
DrGabrielShay;no solo son irresponsables aquellos que se van de vacaciones en estos dias tambien aquellos que van al odontologo para cualquier motivo que no sea una urgencia cuidate no te expongas vos no expongas a tu familia no nos expongas a nosotros novayasaldentista coronavirus;2020-03-19 21:10:19+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
MaxiPafundi_;el chino si no te mata con el coronavirus te mata con los precios;2020-03-19 21:09:48+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Sditomaso;somosresponsables ayudinarg no es etico que hagas usufructo de la desesperacion de la gente x el coronavirus lo que si podes hacer es donar a geriatricos y hospitales ayudinayuda;2020-03-19 21:09:25+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Franco_Teramo;no me cago en nadie pero al laburo tengo que ir y plata para el uber no tengo me lo queres pagar vos igualmente que tosa no significa que tenga coronavirus crack;2020-03-19 21:07:31+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
MundoGremial;despidos en medio de la emergencia nacional por el avance del coronavirus en el pais un centenar de trabajadores fueron despedidos de la obra social pamiorgar organismo a cargo de luanavolnovich nota completa en el siguiente link;2020-03-19 21:07:25+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
picheu;coronavirus ford suspende su produccion en el pais;2020-03-19 21:03:28+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
MariaRosaSette;un poco de humor en tiempos de covir19 psicologiaonline psicologiaonline psicologiavirtual coronavirus coronavirusargentina en ciudad autonoma de buenos aires;2020-03-19 21:02:37+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
xAzulinax;a mi el coronavirus no puede matarme porque yo mori el dia en el que el gato de hardy se puso de novio y me entere que hardzzello no era real;2020-03-19 21:02:09+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
PabloxGuinaz;el problema no es el hombre es la forma de vida moderna que se resume en frivolidad superficialidad y consumismo coronavirus;2020-03-19 21:01:16+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Hector_G89;pregunta seria bueno en tiempos de coronavirus sera bueno montar mi foto david bowie fotowebo;2020-03-19 21:00:15+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
MjPepiCastro;mood CUARENTENA dia 4 y el CORONAVIRUS disfrazado de espiritu espero se diviertan como yo o conmigo la piba ADICTA al tiktok tiktok musicallymex tiktokus coronavirus quedateencasa en bue;2020-03-19 20:59:29+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
tadeoruggiero;que loco pensar que quiza en este momento estas incubando coronavirus pero simplemente no lo sabes y probablemente no lo sepas hasta dentro de una semana quiza;2020-03-19 20:58:54+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Silviaok16;este es el control del coronavirus de la estacion once tren sarmiento caostotal;2020-03-19 20:58:35+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
MileParamo;para que la gente habra acumulado tanto papel higienico la gente coronavirus;2020-03-19 20:58:25+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
ElProvinncial;el provincial invita a la comunidad a seguir los consejos oficiales que se difunden para enfrentar al coronavirus elprovinncial es una realizacion de proaradio marcelomuchi y ricardoferrada4 adolfoferradas prensalibreonli at buenos aires;2020-03-19 20:57:12+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
MauriRocca;unos casos de coronavirus y once ya parece guerra mundial z;2020-03-19 20:56:51+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
euge211276;durante una declaracion ante la camara de representantes director de los centro de control de enfermedades de estados unidos robert redfield admitio que la epidemia de coronavirus se origino en estados unidos el ano pasado elvirusesgringo eeuuculpable;2020-03-19 20:53:40+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
EnnHate;necesito que encuentren la cura del corona virus mas bien;2020-03-19 20:53:00+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Axelp_acosta;el coronavirus o esta pandemia socialista;2020-03-19 20:52:11+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
kristian6618;coronavirus comeme ni loco pruebo esos cosos gpcocina;2020-03-19 20:45:05+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
AndreaVargasSF;si no me mata el coronavirus me va a matar el recibo de la luz por la cuarentena;2020-03-19 20:44:35+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
diegot_rror;ciclo de cine argentino en tiempos de coronavirus besos perdidos 1945 de mario soficci hogar dulce hogar 1941 de luis moglia barth puerta cerrada 1939 de luis saslavsky no abras nunca esa puerta 1952 de carlos hugo christensen;2020-03-19 20:37:29+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
toysmanoficial;toysmannews rumor gt segun un analista de wallstreet el gigante apple quiere aprovechar el problema financiero que genero la pandemia coronavirus para comprar disney facebook gt toysmancomar instagram gt toysmanoficial youtube gt toysman;2020-03-19 20:37:16+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
merionce;el coronavirus no es para hipocondriacos como yo;2020-03-19 20:36:40+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
aliciaduro;sin estar el coronavirus hay jubilados que estan en los geriatricos alguien les cobra la jubilacion no;2020-03-19 20:35:48+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
AltoEscandaloOk;hoy el mundo esta asi stop coronavirus fuerza en las vegas nevada eeuu;2020-03-19 20:35:05+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
diegoapelegrini;el que no salta es un ingles el que no salta tiene coronavirus ojo con malvinizar el coronavirus;2020-03-19 20:34:24+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
VillaBallester1;si queres irte de joda con el auto la vas a pasar mal coronavirus quedateencasapelotudo noesjoda;2020-03-19 20:34:19+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
cris4971;ya ni saben que inventar advierten que el humo del cigarrillo tambien puede transportar el coronavirus;2020-03-19 20:31:17+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
reznik__;divertido y cierto guardense imbeciles coronavirus buenosaires cuarentena elpresidente;2020-03-19 20:31:15+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Silnari;gente haciendo running alrededor de la quinta de olivos se merecen mil anos de coronavirus no tienen madres abuelos padres que son factor de riesgo que tanto te va a bajar el promedio de km al mes si no corres en dos semanas la estupidez en su maxima expresion;2020-03-19 20:27:22+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
cristianbelloni;cuando hablen hablen de datos completos venden con los numeros de casos pero obvian por que les rinden entonces no cuentan los que fueron de altas ni cuentan que cada uno de los muertos lo mas leve que tenia era la gripe del corona virus no jodamos;2020-03-19 20:26:46+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
BansiBrp;che buenisimo me saco las vacaciones para marzo asi me voy a el calafate a el chalten y salgo de aca que lindo todo coronavirus no;2020-03-19 20:23:13+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
feresjaime;cuarentenatotal supermercados de grandes cadenas de la ciudad de buenos aires ya vendieron lo mismo que el ultimo domingo dia en que habian superado lo comercializado en navidad son las 17hs coronavirus quedateencasa coronavirusenargentina;2020-03-19 20:22:28+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
IvanBurgofkrebs;dia4 buenjueves cuartodia de cuarentena mi perra saskia se quiere rajar a la plaza no entiende que no puedo salir no entiende que por la ventana no se puede salir nosonvacaciones cuarentenaobligatoria estadodesitio somosresponsables coronavirus;2020-03-19 20:21:41+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
matt3d;limpie toda la casa rociador trapeador agua lavandina proporcion adecuada meti picaportes llaves de luz paredes placares escaleras pisos cocina bano hasta la escalera del hall con las barandas de la escalera aca no vas entrar guacho coronavirus;2020-03-19 20:21:38+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
GimenezJPG;de una solo digo que van a poder hacer cosas por las que generarian muchisimo mas repudio en otras situaciones ya que nos afecta negativamente sin que pase eso mini ejemplo los 100000 que se repartieron entre los diputados por motivo del coronavirus;2020-03-19 20:19:41+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Bruja;ok me arreglaron la muela de emergencia y note que si hay un brote grave y masivo de coronavirus en caba estaran todo localizados en palermo la gente ahi haciendo vida social normalito;2020-03-19 20:16:39+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
WalterMartello;personas con discapacidad que perciben pensiones no contributivas cobraran por unica vez un bonoextraordinario de 3000 para paliar la situacion economica por la pandemia coronavirus covid19;2020-03-19 20:15:07+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
LucasCastia;que bueno parece que la 1er fecha fue solo river el que jugo contra el coronavirus;2020-03-19 20:15:05+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
sof_8dejusticia;hace 2 dias realice una compra de una computadora x mlargentina a pnpgroup indicando envio al correo x la sit del coronavirus y la posible reclusion obligatoria consulto la posib de pasarla a buscar hoy me dicen q no hay problema q cancele la compra y concurra al local;2020-03-19 20:14:19+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Verenabril;193 504 p m como estas con esto del coronavirus 193 504 p m tu mama seguro esta re paranoica el que mas la conoce;2020-03-19 20:13:43+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
ALETEMP;lo que dice milei no tiene nada que ver con la realidad es un relato que suena punk y es la razon por la que en eeuu hay miles de casos de coronavirus que se podrian haber prevenido y evitado con la presencia del estado al que milei defenestra y que trump corto para bajar gasto;2020-03-19 20:13:30+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
S_Rabito2011;quien traen a casa noo puede tener coronavirus;2020-03-19 20:12:44+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Fuuuurquiin;el papa le pidio a dios que detenga la epidemia ajajajajaja nos merecemos un coronavirus ultra instinto kaioken x20 dios no existe;2020-03-19 20:10:38+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
patsierra;tiempos de coronavirus subte buenosairesargentina en ciudad autonoma de buenos aires;2020-03-19 20:10:23+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
Charlie5476;ganar tiempo la imperdible carta de una virologa que explica por que es clave tomar medidas drasticas por el coronavirus;2020-03-19 20:09:56+00:00;Anuncio_1;Buenos Aires, Argentina;2020-03-19;
